lon,lat,dttm,chla
-171,25.5,2021-09-10T00:00:00.000Z,0.05755977375
-171,25.75,2021-09-10T00:00:00.000Z,0.05856653516666667
-171,26,2021-09-10T00:00:00.000Z,0.054454862588235294
-171,26.25,2021-09-10T00:00:00.000Z,0.04872459525
-171,26.5,2021-09-10T00:00:00.000Z,0.045171076852941174
-171,26.75,2021-09-10T00:00:00.000Z,0.047446125470588234
-171,27,2021-09-10T00:00:00.000Z,0.04955282144117647
-171,27.25,2021-09-10T00:00:00.000Z,0.05099162678125
-171,27.5,2021-09-10T00:00:00.000Z,0.0540646312
-171,27.75,2021-09-10T00:00:00.000Z,0.050424707138888886
-171,28,2021-09-10T00:00:00.000Z,0.05170520816666667
-171,28.25,2021-09-10T00:00:00.000Z,0.05242837586111111
-171,28.5,2021-09-10T00:00:00.000Z,0.05126567511111111
-171,28.75,2021-09-10T00:00:00.000Z,0.05025423119444444
-171,29,2021-09-10T00:00:00.000Z,0.047152111777777776
-171,29.25,2021-09-10T00:00:00.000Z,0.050651307888888886
-171,29.5,2021-09-10T00:00:00.000Z,0.047053594166666664
-171,29.75,2021-09-10T00:00:00.000Z,0.04469688408333333
-171,30,2021-09-10T00:00:00.000Z,0.04718928502777778
-171,30.25,2021-09-10T00:00:00.000Z,0.04620181902777778
-171,30.5,2021-09-10T00:00:00.000Z,0.04515026027777778
-171,30.75,2021-09-10T00:00:00.000Z,0.04392842725
-171,31,2021-09-10T00:00:00.000Z,0.044994715666666664
-171,31.25,2021-09-10T00:00:00.000Z,0.047922494527777776
-171,31.5,2021-09-10T00:00:00.000Z,0.04685355972222222
-171,31.75,2021-09-10T00:00:00.000Z,0.0476867895
-171,32,2021-09-10T00:00:00.000Z,0.045985187777777776
-171,32.25,2021-09-10T00:00:00.000Z,0.047503023472222225
-171,32.5,2021-09-10T00:00:00.000Z,0.050535239055555556
-171,32.75,2021-09-10T00:00:00.000Z,0.05150501027777778
-171,33,2021-09-10T00:00:00.000Z,0.05369140463888889
-171,33.25,2021-09-10T00:00:00.000Z,0.053917325583333335
-171,33.5,2021-09-10T00:00:00.000Z,0.05757867027777778
-171,33.75,2021-09-10T00:00:00.000Z,0.057660546416666666
-171,34,2021-09-10T00:00:00.000Z,0.059009490916666664
-171,34.25,2021-09-10T00:00:00.000Z,0.06072111336111111
-171,34.5,2021-09-10T00:00:00.000Z,0.06298934377777778
-171,34.75,2021-09-10T00:00:00.000Z,0.059403197666666664
-171,35,2021-09-10T00:00:00.000Z,0.05662948141666667
-171,35.25,2021-09-10T00:00:00.000Z,0.059014125305555554
-171,35.5,2021-09-10T00:00:00.000Z,0.05825622469444444
-171,35.75,2021-09-10T00:00:00.000Z,0.05906901063888889
-171,36,2021-09-10T00:00:00.000Z,0.05804566925714286
-171,36.25,2021-09-10T00:00:00.000Z,0.056935782382352945
-171,36.5,2021-09-10T00:00:00.000Z,0.06375774513888889
-171,36.75,2021-09-10T00:00:00.000Z,0.06582647247222222
-171,37,2021-09-10T00:00:00.000Z,0.08191767850000001
-171,37.25,2021-09-10T00:00:00.000Z,0.08928613327777778
-171,37.5,2021-09-10T00:00:00.000Z,0.0874204858611111
-171,37.75,2021-09-10T00:00:00.000Z,0.08791901666666667
-171,38,2021-09-10T00:00:00.000Z,0.07727791793333333
-171,38.25,2021-09-10T00:00:00.000Z,0.08687331414705882
-171,38.5,2021-09-10T00:00:00.000Z,0.0962756801
-171,38.75,2021-09-10T00:00:00.000Z,0.09118145045454545
-171,39,2021-09-10T00:00:00.000Z,0.059844585
-171,39.25,2021-09-10T00:00:00.000Z,0.09578086327272727
-171,39.5,2021-09-10T00:00:00.000Z,0.10357299439999999
-171,39.75,2021-09-10T00:00:00.000Z,0.1268819238611111
-171,40,2021-09-10T00:00:00.000Z,0.13401035434782607
-171,40.25,2021-09-10T00:00:00.000Z,0.158250652
-171,40.5,2021-09-10T00:00:00.000Z,0.16212820045454546
-171,40.75,2021-09-10T00:00:00.000Z,NA
-171,41,2021-09-10T00:00:00.000Z,0.13972938499999998
-171,41.25,2021-09-10T00:00:00.000Z,NA
-171,41.5,2021-09-10T00:00:00.000Z,0.20639244190476191
-171,41.75,2021-09-10T00:00:00.000Z,0.2159651161111111
-171,42,2021-09-10T00:00:00.000Z,0.19376498083333332
-171,42.25,2021-09-10T00:00:00.000Z,0.17965427850000001
-171,42.5,2021-09-10T00:00:00.000Z,NA
-171,42.75,2021-09-10T00:00:00.000Z,NA
-171,43,2021-09-10T00:00:00.000Z,NA
-171,43.25,2021-09-10T00:00:00.000Z,NA
-171,43.5,2021-09-10T00:00:00.000Z,NA
-171,43.75,2021-09-10T00:00:00.000Z,0.39096812000000003
-171,44,2021-09-10T00:00:00.000Z,0.4745606976470588
-171,44.25,2021-09-10T00:00:00.000Z,0.47131911416666666
-171,44.5,2021-09-10T00:00:00.000Z,0.419166724
-171,44.75,2021-09-10T00:00:00.000Z,0.4096266487878788
-171,45,2021-09-10T00:00:00.000Z,0.3903663230555556
-171,45.25,2021-09-10T00:00:00.000Z,0.3449428804761905
-171,45.5,2021-09-10T00:00:00.000Z,0.434240908
-171,45.75,2021-09-10T00:00:00.000Z,0.39854457125
-171,46,2021-09-10T00:00:00.000Z,0.48337341323529415
-171,46.25,2021-09-10T00:00:00.000Z,0.6480355052777778
-171,46.5,2021-09-10T00:00:00.000Z,0.8744707719444444
-171,46.75,2021-09-10T00:00:00.000Z,1.0413713336363637
-171,47,2021-09-10T00:00:00.000Z,0.897184149090909
-171,47.25,2021-09-10T00:00:00.000Z,0.7817514618181818
-171,47.5,2021-09-10T00:00:00.000Z,0.832401607826087
-171,47.75,2021-09-10T00:00:00.000Z,0.8458264575
-171,48,2021-09-10T00:00:00.000Z,0.9324254992857143
-171,48.25,2021-09-10T00:00:00.000Z,0.768157907368421
-171,48.5,2021-09-10T00:00:00.000Z,0.8099268846153846
-171,48.75,2021-09-10T00:00:00.000Z,0.7709115525806451
-171,49,2021-09-10T00:00:00.000Z,0.7160440886363636
-171,49.25,2021-09-10T00:00:00.000Z,0.7193770100000001
-171,49.5,2021-09-10T00:00:00.000Z,NA
-171,49.75,2021-09-10T00:00:00.000Z,0.6282626222222222
-171,50,2021-09-10T00:00:00.000Z,0.572893694117647
-170.75,0,2021-09-10T00:00:00.000Z,0.30194015055555556
-170.75,0.25,2021-09-10T00:00:00.000Z,0.23009809523809524
-170.75,0.5,2021-09-10T00:00:00.000Z,0.17383421999999998
-170.75,0.75,2021-09-10T00:00:00.000Z,0.15754523
-170.75,1,2021-09-10T00:00:00.000Z,0.1748042842857143
-170.75,1.25,2021-09-10T00:00:00.000Z,0.17320101238095237
-170.75,1.5,2021-09-10T00:00:00.000Z,0.17169201391304348
-170.75,1.75,2021-09-10T00:00:00.000Z,0.17828572944444446
-170.75,2,2021-09-10T00:00:00.000Z,0.16296625416666666
-170.75,2.25,2021-09-10T00:00:00.000Z,0.16230393935483872
-170.75,2.5,2021-09-10T00:00:00.000Z,0.17061111857142858
-170.75,2.75,2021-09-10T00:00:00.000Z,0.18349229071428572
-170.75,3,2021-09-10T00:00:00.000Z,0.18087183689655173
-170.75,3.25,2021-09-10T00:00:00.000Z,0.16770616
-170.75,3.5,2021-09-10T00:00:00.000Z,0.1445373209375
-170.75,3.75,2021-09-10T00:00:00.000Z,0.1415049772
-170.75,4,2021-09-10T00:00:00.000Z,0.14961754
-170.75,4.25,2021-09-10T00:00:00.000Z,0.17107163833333333
-170.75,4.5,2021-09-10T00:00:00.000Z,0.20421571972222222
-170.75,4.75,2021-09-10T00:00:00.000Z,0.19467710305555555
-170.75,5,2021-09-10T00:00:00.000Z,0.16447170173913045
-170.75,5.25,2021-09-10T00:00:00.000Z,0.1515890725
-170.75,5.5,2021-09-10T00:00:00.000Z,0.14092840944444446
-170.75,5.75,2021-09-10T00:00:00.000Z,NA
-170.75,6,2021-09-10T00:00:00.000Z,NA
-170.75,6.25,2021-09-10T00:00:00.000Z,NA
-170.75,6.5,2021-09-10T00:00:00.000Z,0.065992883
-170.75,6.75,2021-09-10T00:00:00.000Z,NA
-170.75,7,2021-09-10T00:00:00.000Z,NA
-170.75,7.25,2021-09-10T00:00:00.000Z,NA
-170.75,7.5,2021-09-10T00:00:00.000Z,NA
-170.75,7.75,2021-09-10T00:00:00.000Z,NA
-170.75,8,2021-09-10T00:00:00.000Z,NA
-170.75,8.25,2021-09-10T00:00:00.000Z,0.03438154
-170.75,8.5,2021-09-10T00:00:00.000Z,NA
-170.75,8.75,2021-09-10T00:00:00.000Z,0.04461740216666667
-170.75,9,2021-09-10T00:00:00.000Z,NA
-170.75,9.25,2021-09-10T00:00:00.000Z,0.05704554375
-170.75,9.5,2021-09-10T00:00:00.000Z,0.0623920771
-170.75,9.75,2021-09-10T00:00:00.000Z,0.0612106335
-170.75,10,2021-09-10T00:00:00.000Z,0.05459989190909091
-170.75,10.25,2021-09-10T00:00:00.000Z,NA
-170.75,10.5,2021-09-10T00:00:00.000Z,NA
-170.75,10.75,2021-09-10T00:00:00.000Z,NA
-170.75,11,2021-09-10T00:00:00.000Z,NA
-170.75,11.25,2021-09-10T00:00:00.000Z,NA
-170.75,11.5,2021-09-10T00:00:00.000Z,0.032362085
-170.75,11.75,2021-09-10T00:00:00.000Z,0.0347617582
-170.75,12,2021-09-10T00:00:00.000Z,0.03448262853846154
-170.75,12.25,2021-09-10T00:00:00.000Z,0.03486768913888889
-170.75,12.5,2021-09-10T00:00:00.000Z,0.035897776
-170.75,12.75,2021-09-10T00:00:00.000Z,0.03698353683333333
-170.75,13,2021-09-10T00:00:00.000Z,0.04116136960869565
-170.75,13.25,2021-09-10T00:00:00.000Z,0.041476285818181816
-170.75,13.5,2021-09-10T00:00:00.000Z,0.03985394642857143
-170.75,13.75,2021-09-10T00:00:00.000Z,0.03571485741176471
-170.75,14,2021-09-10T00:00:00.000Z,0.03659974312121212
-170.75,14.25,2021-09-10T00:00:00.000Z,0.037011656
-170.75,14.5,2021-09-10T00:00:00.000Z,0.036890101685714285
-170.75,14.75,2021-09-10T00:00:00.000Z,0.03995666133333333
-170.75,15,2021-09-10T00:00:00.000Z,0.043196573
-170.75,15.25,2021-09-10T00:00:00.000Z,0.043720994
-170.75,15.5,2021-09-10T00:00:00.000Z,NA
-170.75,15.75,2021-09-10T00:00:00.000Z,NA
-170.75,16,2021-09-10T00:00:00.000Z,NA
-170.75,16.25,2021-09-10T00:00:00.000Z,0.04029857354545455
-170.75,16.5,2021-09-10T00:00:00.000Z,0.03984163827777778
-170.75,16.75,2021-09-10T00:00:00.000Z,0.045306621153846156
-170.75,17,2021-09-10T00:00:00.000Z,0.051462253444444446
-170.75,17.25,2021-09-10T00:00:00.000Z,0.051004427222222225
-170.75,17.5,2021-09-10T00:00:00.000Z,0.046713418
-170.75,17.75,2021-09-10T00:00:00.000Z,0.046970593115384617
-170.75,18,2021-09-10T00:00:00.000Z,0.048042041375
-170.75,18.25,2021-09-10T00:00:00.000Z,0.0484610055625
-170.75,18.5,2021-09-10T00:00:00.000Z,0.0473118705625
-170.75,18.75,2021-09-10T00:00:00.000Z,0.050456198333333334
-170.75,19,2021-09-10T00:00:00.000Z,0.05035595744117647
-170.75,19.25,2021-09-10T00:00:00.000Z,0.05509978947222222
-170.75,19.5,2021-09-10T00:00:00.000Z,0.05436222096774194
-170.75,19.75,2021-09-10T00:00:00.000Z,0.05157456282608695
-170.75,20,2021-09-10T00:00:00.000Z,0.05010960988
-170.75,20.25,2021-09-10T00:00:00.000Z,0.04585576116666667
-170.75,20.5,2021-09-10T00:00:00.000Z,0.04520626228571429
-170.75,20.75,2021-09-10T00:00:00.000Z,0.04925572676190476
-170.75,21,2021-09-10T00:00:00.000Z,0.04856994704
-170.75,21.25,2021-09-10T00:00:00.000Z,0.05048229470833333
-170.75,21.5,2021-09-10T00:00:00.000Z,0.04960931412
-170.75,21.75,2021-09-10T00:00:00.000Z,0.05004743978260869
-170.75,22,2021-09-10T00:00:00.000Z,0.04690471536
-170.75,22.25,2021-09-10T00:00:00.000Z,0.0462852682
-170.75,22.5,2021-09-10T00:00:00.000Z,0.05346631742857143
-170.75,22.75,2021-09-10T00:00:00.000Z,0.051268290535714287
-170.75,23,2021-09-10T00:00:00.000Z,0.047818322103448274
-170.75,23.25,2021-09-10T00:00:00.000Z,0.04560282906666667
-170.75,23.5,2021-09-10T00:00:00.000Z,0.047339811277777775
-170.75,23.75,2021-09-10T00:00:00.000Z,0.04817707092592593
-170.75,24,2021-09-10T00:00:00.000Z,0.047163291
-170.75,24.25,2021-09-10T00:00:00.000Z,0.05085579888888889
-170.75,24.5,2021-09-10T00:00:00.000Z,0.0550586434117647
-170.75,24.75,2021-09-10T00:00:00.000Z,0.05287618383333333
-170.75,25,2021-09-10T00:00:00.000Z,0.05034273294444445
-170.75,25.25,2021-09-10T00:00:00.000Z,0.07442015041666666
-170.75,25.5,2021-09-10T00:00:00.000Z,0.2505265786388889
-170.75,25.75,2021-09-10T00:00:00.000Z,0.08748139419444445
-170.75,26,2021-09-10T00:00:00.000Z,0.05485772466666666
-170.75,26.25,2021-09-10T00:00:00.000Z,0.05199568939393939
-170.75,26.5,2021-09-10T00:00:00.000Z,0.04615759747368421
-170.75,26.75,2021-09-10T00:00:00.000Z,0.048421266875
-170.75,27,2021-09-10T00:00:00.000Z,0.0489152296
-170.75,27.25,2021-09-10T00:00:00.000Z,0.05079514244827586
-170.75,27.5,2021-09-10T00:00:00.000Z,0.053892717434782605
-170.75,27.75,2021-09-10T00:00:00.000Z,0.04923471252777778
-170.75,28,2021-09-10T00:00:00.000Z,0.05138139766666667
-170.75,28.25,2021-09-10T00:00:00.000Z,0.05481434655555555
-170.75,28.5,2021-09-10T00:00:00.000Z,0.052981533666666664
-170.75,28.75,2021-09-10T00:00:00.000Z,0.05184673258333333
-170.75,29,2021-09-10T00:00:00.000Z,0.051465038472222224
-170.75,29.25,2021-09-10T00:00:00.000Z,0.053460618111111115
-170.75,29.5,2021-09-10T00:00:00.000Z,0.049738745555555554
-170.75,29.75,2021-09-10T00:00:00.000Z,0.046505671694444445
-170.75,30,2021-09-10T00:00:00.000Z,0.04764529552777778
-170.75,30.25,2021-09-10T00:00:00.000Z,0.046818837055555555
-170.75,30.5,2021-09-10T00:00:00.000Z,0.04475630280555556
-170.75,30.75,2021-09-10T00:00:00.000Z,0.04398445352777778
-170.75,31,2021-09-10T00:00:00.000Z,0.04255391288888889
-170.75,31.25,2021-09-10T00:00:00.000Z,0.04480075738888889
-170.75,31.5,2021-09-10T00:00:00.000Z,0.045294677666666665
-170.75,31.75,2021-09-10T00:00:00.000Z,0.04794789838888889
-170.75,32,2021-09-10T00:00:00.000Z,0.04846329622222222
-170.75,32.25,2021-09-10T00:00:00.000Z,0.04776711713888889
-170.75,32.5,2021-09-10T00:00:00.000Z,0.04946216841666667
-170.75,32.75,2021-09-10T00:00:00.000Z,0.05339328536111111
-170.75,33,2021-09-10T00:00:00.000Z,0.055727617
-170.75,33.25,2021-09-10T00:00:00.000Z,0.05359283558333333
-170.75,33.5,2021-09-10T00:00:00.000Z,0.056330438527777776
-170.75,33.75,2021-09-10T00:00:00.000Z,0.05863226469444444
-170.75,34,2021-09-10T00:00:00.000Z,0.06219671391666667
-170.75,34.25,2021-09-10T00:00:00.000Z,0.06109517747222222
-170.75,34.5,2021-09-10T00:00:00.000Z,0.05965297761111111
-170.75,34.75,2021-09-10T00:00:00.000Z,0.05709865430555556
-170.75,35,2021-09-10T00:00:00.000Z,0.056180369
-170.75,35.25,2021-09-10T00:00:00.000Z,0.05964142483333333
-170.75,35.5,2021-09-10T00:00:00.000Z,0.05951991375
-170.75,35.75,2021-09-10T00:00:00.000Z,0.05854895625
-170.75,36,2021-09-10T00:00:00.000Z,0.05570569502777778
-170.75,36.25,2021-09-10T00:00:00.000Z,0.059371632083333334
-170.75,36.5,2021-09-10T00:00:00.000Z,0.060330443444444444
-170.75,36.75,2021-09-10T00:00:00.000Z,0.061409759277777774
-170.75,37,2021-09-10T00:00:00.000Z,0.06769632725000001
-170.75,37.25,2021-09-10T00:00:00.000Z,0.08286810444444445
-170.75,37.5,2021-09-10T00:00:00.000Z,0.08802193151428571
-170.75,37.75,2021-09-10T00:00:00.000Z,0.08006189475
-170.75,38,2021-09-10T00:00:00.000Z,0.07418634455882353
-170.75,38.25,2021-09-10T00:00:00.000Z,0.07888397511111112
-170.75,38.5,2021-09-10T00:00:00.000Z,0.08679004923809523
-170.75,38.75,2021-09-10T00:00:00.000Z,NA
-170.75,39,2021-09-10T00:00:00.000Z,NA
-170.75,39.25,2021-09-10T00:00:00.000Z,NA
-170.75,39.5,2021-09-10T00:00:00.000Z,0.0934399684
-170.75,39.75,2021-09-10T00:00:00.000Z,0.10943597997058824
-170.75,40,2021-09-10T00:00:00.000Z,0.13479597742424243
-170.75,40.25,2021-09-10T00:00:00.000Z,0.16719135777777777
-170.75,40.5,2021-09-10T00:00:00.000Z,0.17667501
-170.75,40.75,2021-09-10T00:00:00.000Z,0.19459882266666667
-170.75,41,2021-09-10T00:00:00.000Z,0.18023499294117648
-170.75,41.25,2021-09-10T00:00:00.000Z,0.19811930857142857
-170.75,41.5,2021-09-10T00:00:00.000Z,0.19259180814814814
-170.75,41.75,2021-09-10T00:00:00.000Z,0.20275327291666667
-170.75,42,2021-09-10T00:00:00.000Z,0.18374992454545455
-170.75,42.25,2021-09-10T00:00:00.000Z,0.17750659142857142
-170.75,42.5,2021-09-10T00:00:00.000Z,NA
-170.75,42.75,2021-09-10T00:00:00.000Z,0.17529581
-170.75,43,2021-09-10T00:00:00.000Z,NA
-170.75,43.25,2021-09-10T00:00:00.000Z,0.21371022
-170.75,43.5,2021-09-10T00:00:00.000Z,NA
-170.75,43.75,2021-09-10T00:00:00.000Z,0.39096814
-170.75,44,2021-09-10T00:00:00.000Z,0.47511226
-170.75,44.25,2021-09-10T00:00:00.000Z,0.447091231
-170.75,44.5,2021-09-10T00:00:00.000Z,0.367262285
-170.75,44.75,2021-09-10T00:00:00.000Z,0.3288447882857143
-170.75,45,2021-09-10T00:00:00.000Z,0.37575710741935486
-170.75,45.25,2021-09-10T00:00:00.000Z,0.4193747033333333
-170.75,45.5,2021-09-10T00:00:00.000Z,0.4435213842857143
-170.75,45.75,2021-09-10T00:00:00.000Z,0.42696921541666666
-170.75,46,2021-09-10T00:00:00.000Z,0.4292471755882353
-170.75,46.25,2021-09-10T00:00:00.000Z,0.6885825222222223
-170.75,46.5,2021-09-10T00:00:00.000Z,0.8036216842424243
-170.75,46.75,2021-09-10T00:00:00.000Z,0.9928331894444444
-170.75,47,2021-09-10T00:00:00.000Z,0.88101659
-170.75,47.25,2021-09-10T00:00:00.000Z,0.8476206242307692
-170.75,47.5,2021-09-10T00:00:00.000Z,0.7934768530769231
-170.75,47.75,2021-09-10T00:00:00.000Z,0.8196639920000001
-170.75,48,2021-09-10T00:00:00.000Z,0.9135245857142857
-170.75,48.25,2021-09-10T00:00:00.000Z,0.6931847036363636
-170.75,48.5,2021-09-10T00:00:00.000Z,0.8132080558333333
-170.75,48.75,2021-09-10T00:00:00.000Z,0.8022586537931035
-170.75,49,2021-09-10T00:00:00.000Z,0.7111024875
-170.75,49.25,2021-09-10T00:00:00.000Z,0.672068348
-170.75,49.5,2021-09-10T00:00:00.000Z,0.45190694785714286
-170.75,49.75,2021-09-10T00:00:00.000Z,0.5142802115789473
-170.75,50,2021-09-10T00:00:00.000Z,0.52602905
-170.5,0,2021-09-10T00:00:00.000Z,0.24499183277777778
-170.5,0.25,2021-09-10T00:00:00.000Z,0.19955984916666666
-170.5,0.5,2021-09-10T00:00:00.000Z,0.169377319375
-170.5,0.75,2021-09-10T00:00:00.000Z,0.16939253999999998
-170.5,1,2021-09-10T00:00:00.000Z,0.18055319
-170.5,1.25,2021-09-10T00:00:00.000Z,0.16868091583333333
-170.5,1.5,2021-09-10T00:00:00.000Z,0.16999006363636363
-170.5,1.75,2021-09-10T00:00:00.000Z,0.18151289
-170.5,2,2021-09-10T00:00:00.000Z,0.179068955
-170.5,2.25,2021-09-10T00:00:00.000Z,0.17844154852941177
-170.5,2.5,2021-09-10T00:00:00.000Z,0.17882571387096774
-170.5,2.75,2021-09-10T00:00:00.000Z,0.1738041594117647
-170.5,3,2021-09-10T00:00:00.000Z,0.17632238
-170.5,3.25,2021-09-10T00:00:00.000Z,0.17237365555555556
-170.5,3.5,2021-09-10T00:00:00.000Z,0.1561913213888889
-170.5,3.75,2021-09-10T00:00:00.000Z,0.14750499206896553
-170.5,4,2021-09-10T00:00:00.000Z,0.15860775
-170.5,4.25,2021-09-10T00:00:00.000Z,0.170861842
-170.5,4.5,2021-09-10T00:00:00.000Z,0.18694962277777777
-170.5,4.75,2021-09-10T00:00:00.000Z,0.18926446111111112
-170.5,5,2021-09-10T00:00:00.000Z,0.15835227692307693
-170.5,5.25,2021-09-10T00:00:00.000Z,0.14740028548387096
-170.5,5.5,2021-09-10T00:00:00.000Z,0.14005041434782609
-170.5,5.75,2021-09-10T00:00:00.000Z,NA
-170.5,6,2021-09-10T00:00:00.000Z,NA
-170.5,6.25,2021-09-10T00:00:00.000Z,NA
-170.5,6.5,2021-09-10T00:00:00.000Z,NA
-170.5,6.75,2021-09-10T00:00:00.000Z,0.060651187333333335
-170.5,7,2021-09-10T00:00:00.000Z,0.05689537714285714
-170.5,7.25,2021-09-10T00:00:00.000Z,NA
-170.5,7.5,2021-09-10T00:00:00.000Z,NA
-170.5,7.75,2021-09-10T00:00:00.000Z,NA
-170.5,8,2021-09-10T00:00:00.000Z,NA
-170.5,8.25,2021-09-10T00:00:00.000Z,0.036795304
-170.5,8.5,2021-09-10T00:00:00.000Z,0.0426403667
-170.5,8.75,2021-09-10T00:00:00.000Z,0.045512915045454544
-170.5,9,2021-09-10T00:00:00.000Z,0.0536580765
-170.5,9.25,2021-09-10T00:00:00.000Z,0.06462586391666666
-170.5,9.5,2021-09-10T00:00:00.000Z,0.06343903647619048
-170.5,9.75,2021-09-10T00:00:00.000Z,0.0564949466
-170.5,10,2021-09-10T00:00:00.000Z,NA
-170.5,10.25,2021-09-10T00:00:00.000Z,NA
-170.5,10.5,2021-09-10T00:00:00.000Z,NA
-170.5,10.75,2021-09-10T00:00:00.000Z,0.039881246499999995
-170.5,11,2021-09-10T00:00:00.000Z,NA
-170.5,11.25,2021-09-10T00:00:00.000Z,NA
-170.5,11.5,2021-09-10T00:00:00.000Z,0.03309173242857143
-170.5,11.75,2021-09-10T00:00:00.000Z,0.03373736726470588
-170.5,12,2021-09-10T00:00:00.000Z,0.03331092409677419
-170.5,12.25,2021-09-10T00:00:00.000Z,0.03492253154285714
-170.5,12.5,2021-09-10T00:00:00.000Z,0.03613083604
-170.5,12.75,2021-09-10T00:00:00.000Z,0.03464066642857143
-170.5,13,2021-09-10T00:00:00.000Z,0.04046444588235294
-170.5,13.25,2021-09-10T00:00:00.000Z,0.039041522
-170.5,13.5,2021-09-10T00:00:00.000Z,0.038749454296296296
-170.5,13.75,2021-09-10T00:00:00.000Z,0.035769804846153844
-170.5,14,2021-09-10T00:00:00.000Z,0.03616736652380952
-170.5,14.25,2021-09-10T00:00:00.000Z,0.03820927079411765
-170.5,14.5,2021-09-10T00:00:00.000Z,0.03970628260606061
-170.5,14.75,2021-09-10T00:00:00.000Z,0.04073982172
-170.5,15,2021-09-10T00:00:00.000Z,0.041153193846153846
-170.5,15.25,2021-09-10T00:00:00.000Z,NA
-170.5,15.5,2021-09-10T00:00:00.000Z,0.0466756445
-170.5,15.75,2021-09-10T00:00:00.000Z,NA
-170.5,16,2021-09-10T00:00:00.000Z,NA
-170.5,16.25,2021-09-10T00:00:00.000Z,0.04049502096428571
-170.5,16.5,2021-09-10T00:00:00.000Z,0.042885896218750004
-170.5,16.75,2021-09-10T00:00:00.000Z,0.0448077094516129
-170.5,17,2021-09-10T00:00:00.000Z,0.05121503844
-170.5,17.25,2021-09-10T00:00:00.000Z,0.05321565085185185
-170.5,17.5,2021-09-10T00:00:00.000Z,0.043025547235294115
-170.5,17.75,2021-09-10T00:00:00.000Z,0.04692536246666667
-170.5,18,2021-09-10T00:00:00.000Z,0.0482539425
-170.5,18.25,2021-09-10T00:00:00.000Z,0.046520726484848486
-170.5,18.5,2021-09-10T00:00:00.000Z,0.04317498323809524
-170.5,18.75,2021-09-10T00:00:00.000Z,0.053836799666666664
-170.5,19,2021-09-10T00:00:00.000Z,0.05250631352941176
-170.5,19.25,2021-09-10T00:00:00.000Z,0.04966201144
-170.5,19.5,2021-09-10T00:00:00.000Z,0.0483049668
-170.5,19.75,2021-09-10T00:00:00.000Z,0.047102834777777776
-170.5,20,2021-09-10T00:00:00.000Z,0.04681310883333333
-170.5,20.25,2021-09-10T00:00:00.000Z,0.04649239370588235
-170.5,20.5,2021-09-10T00:00:00.000Z,0.05358142417857143
-170.5,20.75,2021-09-10T00:00:00.000Z,0.051638234451612905
-170.5,21,2021-09-10T00:00:00.000Z,0.048352819962962965
-170.5,21.25,2021-09-10T00:00:00.000Z,0.051843816833333334
-170.5,21.5,2021-09-10T00:00:00.000Z,0.050048440580645163
-170.5,21.75,2021-09-10T00:00:00.000Z,0.0445062910882353
-170.5,22,2021-09-10T00:00:00.000Z,0.04856514768181818
-170.5,22.25,2021-09-10T00:00:00.000Z,0.04796655143478261
-170.5,22.5,2021-09-10T00:00:00.000Z,0.04631099238461538
-170.5,22.75,2021-09-10T00:00:00.000Z,0.045291935903225805
-170.5,23,2021-09-10T00:00:00.000Z,0.04530403646666666
-170.5,23.25,2021-09-10T00:00:00.000Z,0.050511380590909094
-170.5,23.5,2021-09-10T00:00:00.000Z,0.045139279906249996
-170.5,23.75,2021-09-10T00:00:00.000Z,0.04821910405555556
-170.5,24,2021-09-10T00:00:00.000Z,0.05117739451428571
-170.5,24.25,2021-09-10T00:00:00.000Z,0.055203693166666665
-170.5,24.5,2021-09-10T00:00:00.000Z,0.059749787
-170.5,24.75,2021-09-10T00:00:00.000Z,0.0582683312
-170.5,25,2021-09-10T00:00:00.000Z,0.05387014463888889
-170.5,25.25,2021-09-10T00:00:00.000Z,0.10851938263888888
-170.5,25.5,2021-09-10T00:00:00.000Z,0.31771190788888887
-170.5,25.75,2021-09-10T00:00:00.000Z,0.07265980369444444
-170.5,26,2021-09-10T00:00:00.000Z,0.051477045194444446
-170.5,26.25,2021-09-10T00:00:00.000Z,0.05328756719354839
-170.5,26.5,2021-09-10T00:00:00.000Z,0.049053954172413795
-170.5,26.75,2021-09-10T00:00:00.000Z,0.05089513121212121
-170.5,27,2021-09-10T00:00:00.000Z,0.05156361445714286
-170.5,27.25,2021-09-10T00:00:00.000Z,0.04932532596774194
-170.5,27.5,2021-09-10T00:00:00.000Z,0.04816378171428572
-170.5,27.75,2021-09-10T00:00:00.000Z,0.048684299888888886
-170.5,28,2021-09-10T00:00:00.000Z,0.05339633030555556
-170.5,28.25,2021-09-10T00:00:00.000Z,0.05427962752777778
-170.5,28.5,2021-09-10T00:00:00.000Z,0.05475164441666667
-170.5,28.75,2021-09-10T00:00:00.000Z,0.055813686027777774
-170.5,29,2021-09-10T00:00:00.000Z,0.050433733
-170.5,29.25,2021-09-10T00:00:00.000Z,0.053903563055555555
-170.5,29.5,2021-09-10T00:00:00.000Z,0.050939348777777775
-170.5,29.75,2021-09-10T00:00:00.000Z,0.04898902308333333
-170.5,30,2021-09-10T00:00:00.000Z,0.04925483305555556
-170.5,30.25,2021-09-10T00:00:00.000Z,0.04619410175
-170.5,30.5,2021-09-10T00:00:00.000Z,0.04591581402777778
-170.5,30.75,2021-09-10T00:00:00.000Z,0.04425722158333333
-170.5,31,2021-09-10T00:00:00.000Z,0.04385769994117647
