dttm,lon,lat,sss
2014-11-01,-154.5,7.5,33.581
2014-11-01,-153.5,7.5,33.6768
2014-11-01,-152.5,7.5,33.6187
2014-11-01,-151.5,7.5,33.6787
2014-11-01,-150.5,7.5,33.8073
2014-11-01,-149.5,7.5,33.8687
2014-11-01,-148.5,7.5,33.7312
2014-11-01,-147.5,7.5,33.5619
2014-11-01,-146.5,7.5,33.4656
2014-11-01,-145.5,7.5,33.5545
2014-11-01,-144.5,7.5,33.7257
2014-11-01,-143.5,7.5,33.5961
2014-11-01,-142.5,7.5,33.7795
2014-11-01,-141.5,7.5,33.5562
2014-11-01,-140.5,7.5,33.7355
2014-11-01,-139.5,7.5,33.7263
2014-11-01,-138.5,7.5,33.518
2014-11-01,-137.5,7.5,33.5209
2014-11-01,-136.5,7.5,33.6161
2014-11-01,-135.5,7.5,33.4624
2014-11-01,-134.5,7.5,33.2236
2014-11-01,-133.5,7.5,33.3473
2014-11-01,-132.5,7.5,33.5185
2014-11-01,-131.5,7.5,33.4994
2014-11-01,-130.5,7.5,33.2058
2014-11-01,-129.5,7.5,33.2181
2014-11-01,-128.5,7.5,33.6126
2014-11-01,-127.5,7.5,33.5917
2014-11-01,-126.5,7.5,33.664
2014-11-01,-125.5,7.5,33.5431
2014-11-01,-124.5,7.5,33.6458
2014-11-01,-123.5,7.5,33.6839
2014-11-01,-122.5,7.5,33.9205
2014-11-01,-121.5,7.5,33.7694
2014-11-01,-120.5,7.5,33.6417
2014-11-01,-119.5,7.5,33.5983
2014-11-01,-118.5,7.5,33.6115
2014-11-01,-117.5,7.5,33.6114
2014-11-01,-116.5,7.5,33.4826
2014-11-01,-115.5,7.5,33.4263
2014-11-01,-114.5,7.5,33.265
2014-11-01,-113.5,7.5,33.1402
2014-11-01,-112.5,7.5,33.2164
2014-11-01,-111.5,7.5,33.0939
2014-11-01,-110.5,7.5,32.9646
2014-11-01,-109.5,7.5,33.0489
2014-11-01,-108.5,7.5,33.0027
2014-11-01,-107.5,7.5,32.9278
2014-11-01,-106.5,7.5,32.5255
2014-11-01,-105.5,7.5,32.7071
2014-11-01,-104.5,7.5,32.7237
2014-11-01,-103.5,7.5,32.6467
2014-11-01,-102.5,7.5,32.6263
2014-11-01,-101.5,7.5,32.7992
2014-11-01,-100.5,7.5,32.6168
2014-11-01,-99.5,7.5,32.6875
2014-11-01,-98.5,7.5,32.6737
2014-11-01,-97.5,7.5,32.7924
2014-11-01,-96.5,7.5,32.6738
2014-11-01,-95.5,7.5,32.7883
2014-11-01,-94.5,7.5,32.7724
2014-11-01,-93.5,7.5,32.7198
2014-11-01,-92.5,7.5,32.6307
2014-11-01,-91.5,7.5,32.659
2014-11-01,-90.5,7.5,32.8325
2014-11-01,-179.5,8.5,33.928
2014-11-01,-178.5,8.5,33.9583
2014-11-01,-177.5,8.5,34.0078
2014-11-01,-176.5,8.5,33.8208
2014-11-01,-175.5,8.5,33.8685
2014-11-01,-174.5,8.5,33.9554
2014-11-01,-173.5,8.5,34.0012
2014-11-01,-172.5,8.5,33.7133
2014-11-01,-171.5,8.5,33.6195
2014-11-01,-170.5,8.5,33.9311
2014-11-01,-169.5,8.5,33.6887
2014-11-01,-168.5,8.5,33.6554
2014-11-01,-167.5,8.5,33.6789
2014-11-01,-166.5,8.5,33.7441
2014-11-01,-165.5,8.5,33.6442
2014-11-01,-164.5,8.5,33.6478
2014-11-01,-163.5,8.5,33.8376
2014-11-01,-162.5,8.5,33.7567
2014-11-01,-161.5,8.5,33.7475
2014-11-01,-160.5,8.5,33.7632
2014-11-01,-159.5,8.5,33.7886
2014-11-01,-158.5,8.5,33.5804
2014-11-01,-157.5,8.5,33.2975
2014-11-01,-156.5,8.5,33.42
2014-11-01,-155.5,8.5,33.5316
2014-11-01,-154.5,8.5,33.4884
2014-11-01,-153.5,8.5,33.6403
2014-11-01,-152.5,8.5,33.5736
2014-11-01,-151.5,8.5,33.6471
2014-11-01,-150.5,8.5,33.5965
2014-11-01,-149.5,8.5,33.6287
2014-11-01,-148.5,8.5,33.4938
2014-11-01,-147.5,8.5,33.4437
2014-11-01,-146.5,8.5,33.5262
2014-11-01,-145.5,8.5,33.4819
2014-11-01,-144.5,8.5,33.5882
2014-11-01,-143.5,8.5,33.4703
2014-11-01,-142.5,8.5,33.2421
2014-11-01,-141.5,8.5,33.1998
2014-11-01,-140.5,8.5,33.1391
2014-11-01,-139.5,8.5,33.3924
2014-11-01,-138.5,8.5,33.2329
2014-11-01,-137.5,8.5,33.3929
2014-11-01,-136.5,8.5,33.3929
2014-11-01,-135.5,8.5,33.3385
2014-11-01,-134.5,8.5,33.3938
2014-11-01,-133.5,8.5,33.0083
2014-11-01,-132.5,8.5,33.1388
2014-11-01,-131.5,8.5,33.334
2014-11-01,-130.5,8.5,33.1666
2014-11-01,-129.5,8.5,32.8969
2014-11-01,-128.5,8.5,33.0452
2014-11-01,-127.5,8.5,33.2572
2014-11-01,-126.5,8.5,33.1463
2014-11-01,-125.5,8.5,33.0527
2014-11-01,-124.5,8.5,33.1334
2014-11-01,-123.5,8.5,33.0488
2014-11-01,-122.5,8.5,33.2792
2014-11-01,-121.5,8.5,33.4908
2014-11-01,-120.5,8.5,33.3854
2014-11-01,-119.5,8.5,33.2649
2014-11-01,-118.5,8.5,33.2603
2014-11-01,-117.5,8.5,33.2949
2014-11-01,-116.5,8.5,33.2705
2014-11-01,-115.5,8.5,33.2688
2014-11-01,-114.5,8.5,33.0584
2014-11-01,-113.5,8.5,32.9527
2014-11-01,-112.5,8.5,32.8929
2014-11-01,-111.5,8.5,33.1541
2014-11-01,-110.5,8.5,32.5641
2014-11-01,-109.5,8.5,32.8639
2014-11-01,-108.5,8.5,33.0079
2014-11-01,-107.5,8.5,32.8692
2014-11-01,-106.5,8.5,32.5805
2014-11-01,-105.5,8.5,32.6801
2014-11-01,-104.5,8.5,32.7094
2014-11-01,-103.5,8.5,32.5568
2014-11-01,-102.5,8.5,32.8463
2014-11-01,-101.5,8.5,32.9016
2014-11-01,-100.5,8.5,32.7626
2014-11-01,-99.5,8.5,32.5872
2014-11-01,-98.5,8.5,32.6212
2014-11-01,-97.5,8.5,32.8317
2014-11-01,-96.5,8.5,32.8291
2014-11-01,-95.5,8.5,32.5927
2014-11-01,-94.5,8.5,32.8097
2014-11-01,-93.5,8.5,33.173
2014-11-01,-92.5,8.5,33.3037
2014-11-01,-91.5,8.5,33.1119
2014-11-01,-90.5,8.5,33.0083
2014-11-01,-179.5,9.5,34.0335
2014-11-01,-178.5,9.5,34.0733
2014-11-01,-177.5,9.5,34.0361
2014-11-01,-176.5,9.5,33.9318
2014-11-01,-175.5,9.5,33.8273
2014-11-01,-174.5,9.5,33.9266
2014-11-01,-173.5,9.5,33.915
2014-11-01,-172.5,9.5,33.6144
2014-11-01,-171.5,9.5,33.6704
2014-11-01,-170.5,9.5,33.8423
2014-11-01,-169.5,9.5,33.7918
2014-11-01,-168.5,9.5,33.7822
2014-11-01,-167.5,9.5,33.849
2014-11-01,-166.5,9.5,33.92
2014-11-01,-165.5,9.5,33.8391
2014-11-01,-164.5,9.5,33.8357
2014-11-01,-163.5,9.5,33.874
2014-11-01,-162.5,9.5,33.8299
2014-11-01,-161.5,9.5,33.8859
2014-11-01,-160.5,9.5,34.01
2014-11-01,-159.5,9.5,33.9977
2014-11-01,-158.5,9.5,33.7977
2014-11-01,-157.5,9.5,33.6094
2014-11-01,-156.5,9.5,33.539
2014-11-01,-155.5,9.5,33.5975
2014-11-01,-154.5,9.5,33.6171
2014-11-01,-153.5,9.5,33.6182
2014-11-01,-152.5,9.5,33.7352
2014-11-01,-151.5,9.5,33.6596
2014-11-01,-150.5,9.5,33.6348
2014-11-01,-149.5,9.5,33.6849
2014-11-01,-148.5,9.5,33.5094
2014-11-01,-147.5,9.5,33.4773
2014-11-01,-146.5,9.5,33.6181
2014-11-01,-145.5,9.5,33.5371
2014-11-01,-144.5,9.5,33.5271
2014-11-01,-143.5,9.5,33.4927
2014-11-01,-142.5,9.5,33.3249
2014-11-01,-141.5,9.5,33.242
2014-11-01,-140.5,9.5,33.2339
2014-11-01,-139.5,9.5,33.3284
2014-11-01,-138.5,9.5,33.3995
2014-11-01,-137.5,9.5,33.385
2014-11-01,-136.5,9.5,33.407
2014-11-01,-135.5,9.5,33.385
2014-11-01,-134.5,9.5,33.4086
2014-11-01,-133.5,9.5,33.5145
2014-11-01,-132.5,9.5,33.3508
2014-11-01,-131.5,9.5,33.0695
2014-11-01,-130.5,9.5,33.0551
2014-11-01,-129.5,9.5,33.1573
2014-11-01,-128.5,9.5,33.1405
2014-11-01,-127.5,9.5,33.0375
2014-11-01,-126.5,9.5,33.0913
2014-11-01,-125.5,9.5,33.14
2014-11-01,-124.5,9.5,33.0872
2014-11-01,-123.5,9.5,33.1156
2014-11-01,-122.5,9.5,33.0835
2014-11-01,-121.5,9.5,33.095
2014-11-01,-120.5,9.5,33.0059
2014-11-01,-119.5,9.5,32.8231
2014-11-01,-118.5,9.5,33.1217
2014-11-01,-117.5,9.5,32.979
2014-11-01,-116.5,9.5,32.9061
2014-11-01,-115.5,9.5,32.9727
2014-11-01,-114.5,9.5,32.773
2014-11-01,-113.5,9.5,32.8289
2014-11-01,-112.5,9.5,33.2046
2014-11-01,-111.5,9.5,32.6851
2014-11-01,-110.5,9.5,32.7187
2014-11-01,-109.5,9.5,32.9376
2014-11-01,-108.5,9.5,32.9376
2014-11-01,-107.5,9.5,32.7045
2014-11-01,-106.5,9.5,32.7459
2014-11-01,-105.5,9.5,32.8099
2014-11-01,-104.5,9.5,32.8302
2014-11-01,-103.5,9.5,32.8011
2014-11-01,-102.5,9.5,33.0472
2014-11-01,-101.5,9.5,33.0844
2014-11-01,-100.5,9.5,33.0196
2014-11-01,-99.5,9.5,32.799
2014-11-01,-98.5,9.5,32.8712
2014-11-01,-97.5,9.5,33.1464
2014-11-01,-96.5,9.5,33.1608
2014-11-01,-95.5,9.5,32.9773
2014-11-01,-94.5,9.5,33.0121
2014-11-01,-93.5,9.5,33.4399
2014-11-01,-92.5,9.5,33.3389
2014-11-01,-91.5,9.5,33.4324
2014-11-01,-90.5,9.5,33.5152
2014-11-01,-179.5,10.5,34.2809
2014-11-01,-178.5,10.5,34.2449
2014-11-01,-177.5,10.5,34.1188
2014-11-01,-176.5,10.5,34.1954
2014-11-01,-175.5,10.5,34.0593
2014-11-01,-174.5,10.5,34.0126
2014-11-01,-173.5,10.5,34.093
2014-11-01,-172.5,10.5,33.8943
2014-11-01,-171.5,10.5,33.9809
2014-11-01,-170.5,10.5,34.055
2014-11-01,-169.5,10.5,33.9824
2014-11-01,-168.5,10.5,34.2868
2014-11-01,-167.5,10.5,34.4513
2014-11-01,-166.5,10.5,34.4345
2014-11-01,-165.5,10.5,34.2864
2014-11-01,-164.5,10.5,34.167
2014-11-01,-163.5,10.5,34.1707
2014-11-01,-162.5,10.5,34.1285
2014-11-01,-161.5,10.5,34.1827
2014-11-01,-160.5,10.5,34.2485
2014-11-01,-159.5,10.5,34.1369
2014-11-01,-158.5,10.5,33.974
2014-11-01,-157.5,10.5,33.915
2014-11-01,-156.5,10.5,33.8387
2014-11-01,-155.5,10.5,33.8343
2014-11-01,-154.5,10.5,33.7304
2014-11-01,-153.5,10.5,33.682
2014-11-01,-152.5,10.5,33.8425
2014-11-01,-151.5,10.5,33.7957
2014-11-01,-150.5,10.5,33.7357
2014-11-01,-149.5,10.5,33.6767
2014-11-01,-148.5,10.5,33.6767
2014-11-01,-147.5,10.5,33.6573
2014-11-01,-146.5,10.5,33.4542
2014-11-01,-145.5,10.5,33.5885
2014-11-01,-144.5,10.5,33.6404
2014-11-01,-143.5,10.5,33.549
2014-11-01,-142.5,10.5,33.6418
2014-11-01,-141.5,10.5,33.6426
2014-11-01,-140.5,10.5,33.3378
2014-11-01,-139.5,10.5,33.4577
2014-11-01,-138.5,10.5,33.4646
2014-11-01,-137.5,10.5,33.668
2014-11-01,-136.5,10.5,33.5471
2014-11-01,-135.5,10.5,33.686
2014-11-01,-134.5,10.5,33.7942
2014-11-01,-133.5,10.5,33.6127
2014-11-01,-132.5,10.5,33.42
2014-11-01,-131.5,10.5,33.7032
2014-11-01,-130.5,10.5,33.7847
2014-11-01,-129.5,10.5,33.1741
2014-11-01,-128.5,10.5,33.1379
2014-11-01,-127.5,10.5,33.1665
2014-11-01,-126.5,10.5,33.1944
2014-11-01,-125.5,10.5,33.2771
2014-11-01,-124.5,10.5,33.2349
2014-11-01,-123.5,10.5,33.2668
2014-11-01,-122.5,10.5,33.1648
2014-11-01,-121.5,10.5,33.0974
2014-11-01,-120.5,10.5,33.1042
2014-11-01,-119.5,10.5,32.881
2014-11-01,-118.5,10.5,32.7535
2014-11-01,-117.5,10.5,33.0103
2014-11-01,-116.5,10.5,32.851
2014-11-01,-115.5,10.5,32.843
2014-11-01,-114.5,10.5,32.836
2014-11-01,-113.5,10.5,32.8689
2014-11-01,-112.5,10.5,32.8863
2014-11-01,-111.5,10.5,33.1741
2014-11-01,-110.5,10.5,32.9004
2014-11-01,-109.5,10.5,32.9627
2014-11-01,-108.5,10.5,33.0499
2014-11-01,-107.5,10.5,32.9361
2014-11-01,-106.5,10.5,33.0125
2014-11-01,-105.5,10.5,32.8502
2014-11-01,-104.5,10.5,33.0873
2014-11-01,-103.5,10.5,33.1354
2014-11-01,-102.5,10.5,33.2732
2014-11-01,-101.5,10.5,33.2567
2014-11-01,-100.5,10.5,33.2199
2014-11-01,-99.5,10.5,33.1114
2014-11-01,-98.5,10.5,33.111
2014-11-01,-97.5,10.5,33.2672
2014-11-01,-96.5,10.5,33.4041
2014-11-01,-95.5,10.5,33.2107
2014-11-01,-94.5,10.5,33.1724
2014-11-01,-93.5,10.5,33.6243
2014-11-01,-92.5,10.5,33.5925
2014-11-01,-91.5,10.5,33.6357
2014-11-01,-90.5,10.5,33.7132
2014-11-01,-179.5,11.5,34.5525
2014-11-01,-178.5,11.5,34.4998
2014-11-01,-177.5,11.5,34.5085
2014-11-01,-176.5,11.5,34.2675
2014-11-01,-175.5,11.5,34.1999
2014-11-01,-174.5,11.5,34.284
2014-11-01,-173.5,11.5,34.284
2014-11-01,-172.5,11.5,34.2094
2014-11-01,-171.5,11.5,34.2151
2014-11-01,-170.5,11.5,34.3864
2014-11-01,-169.5,11.5,34.3538
2014-11-01,-168.5,11.5,34.465
2014-11-01,-167.5,11.5,34.5732
2014-11-01,-166.5,11.5,34.562
2014-11-01,-165.5,11.5,34.372
2014-11-01,-164.5,11.5,34.2598
2014-11-01,-163.5,11.5,34.366
2014-11-01,-162.5,11.5,34.3785
2014-11-01,-161.5,11.5,34.1725
2014-11-01,-160.5,11.5,34.283
2014-11-01,-159.5,11.5,34.2729
2014-11-01,-158.5,11.5,34.1317
2014-11-01,-157.5,11.5,34.2336
2014-11-01,-156.5,11.5,34.0082
2014-11-01,-155.5,11.5,34.0637
2014-11-01,-154.5,11.5,33.9743
2014-11-01,-153.5,11.5,34.0099
2014-11-01,-152.5,11.5,33.9874
2014-11-01,-151.5,11.5,33.8091
2014-11-01,-150.5,11.5,33.8064
2014-11-01,-149.5,11.5,33.7881
2014-11-01,-148.5,11.5,33.8171
2014-11-01,-147.5,11.5,33.621
2014-11-01,-146.5,11.5,33.7813
2014-11-01,-145.5,11.5,33.7936
2014-11-01,-144.5,11.5,33.6984
2014-11-01,-143.5,11.5,33.7786
2014-11-01,-142.5,11.5,33.6016
2014-11-01,-141.5,11.5,33.561
2014-11-01,-140.5,11.5,33.4736
2014-11-01,-139.5,11.5,33.6854
2014-11-01,-138.5,11.5,33.7131
2014-11-01,-137.5,11.5,33.5455
2014-11-01,-136.5,11.5,33.7557
2014-11-01,-135.5,11.5,33.8207
2014-11-01,-134.5,11.5,33.7025
2014-11-01,-133.5,11.5,33.6971
2014-11-01,-132.5,11.5,33.7927
2014-11-01,-131.5,11.5,33.8605
2014-11-01,-130.5,11.5,33.3931
2014-11-01,-129.5,11.5,33.3983
2014-11-01,-128.5,11.5,33.3929
2014-11-01,-127.5,11.5,33.3361
2014-11-01,-126.5,11.5,33.4804
2014-11-01,-125.5,11.5,33.3174
2014-11-01,-124.5,11.5,33.3174
2014-11-01,-123.5,11.5,33.3255
2014-11-01,-122.5,11.5,33.324
2014-11-01,-121.5,11.5,33.4316
2014-11-01,-120.5,11.5,33.2872
2014-11-01,-119.5,11.5,33.0783
2014-11-01,-118.5,11.5,32.9658
2014-11-01,-117.5,11.5,32.8655
2014-11-01,-116.5,11.5,32.776
2014-11-01,-115.5,11.5,32.7927
2014-11-01,-114.5,11.5,33.0278
2014-11-01,-113.5,11.5,33.0322
2014-11-01,-112.5,11.5,33.113
2014-11-01,-111.5,11.5,33.1602
2014-11-01,-110.5,11.5,33.1238
2014-11-01,-109.5,11.5,32.9857
2014-11-01,-108.5,11.5,32.5859
2014-11-01,-107.5,11.5,33
2014-11-01,-106.5,11.5,33.0128
2014-11-01,-105.5,11.5,32.9675
2014-11-01,-104.5,11.5,33.266
2014-11-01,-103.5,11.5,33.4206
2014-11-01,-102.5,11.5,33.3027
2014-11-01,-101.5,11.5,33.2493
2014-11-01,-100.5,11.5,33.3389
2014-11-01,-99.5,11.5,33.1628
2014-11-01,-98.5,11.5,33.294
2014-11-01,-97.5,11.5,33.3844
2014-11-01,-96.5,11.5,33.5644
2014-11-01,-95.5,11.5,33.1964
2014-11-01,-94.5,11.5,33.4635
2014-11-01,-93.5,11.5,33.6102
2014-11-01,-92.5,11.5,33.5617
2014-11-01,-91.5,11.5,33.5905
2014-11-01,-90.5,11.5,33.5833
2014-11-01,-179.5,12.5,34.9483
2014-11-01,-178.5,12.5,34.832
2014-11-01,-177.5,12.5,34.6999
2014-11-01,-176.5,12.5,34.656
2014-11-01,-175.5,12.5,34.5026
2014-11-01,-174.5,12.5,34.4578
2014-11-01,-173.5,12.5,34.4723
2014-11-01,-172.5,12.5,34.6181
2014-11-01,-171.5,12.5,34.5911
2014-11-01,-170.5,12.5,34.6846
2014-11-01,-169.5,12.5,34.7302
2014-11-01,-168.5,12.5,34.5705
2014-11-01,-167.5,12.5,34.4514
2014-11-01,-166.5,12.5,34.4938
2014-11-01,-165.5,12.5,34.2954
2014-11-01,-164.5,12.5,34.3451
2014-11-01,-163.5,12.5,34.4093
2014-11-01,-162.5,12.5,34.3982
2014-11-01,-161.5,12.5,34.2414
2014-11-01,-160.5,12.5,34.308
2014-11-01,-159.5,12.5,34.4594
2014-11-01,-158.5,12.5,34.4542
2014-11-01,-157.5,12.5,34.3808
2014-11-01,-156.5,12.5,34.4004
2014-11-01,-155.5,12.5,34.3736
2014-11-01,-154.5,12.5,34.2656
2014-11-01,-153.5,12.5,34.3076
2014-11-01,-152.5,12.5,34.1157
2014-11-01,-151.5,12.5,34.011
2014-11-01,-150.5,12.5,33.878
2014-11-01,-149.5,12.5,33.9699
2014-11-01,-148.5,12.5,33.7659
2014-11-01,-147.5,12.5,33.7659
2014-11-01,-146.5,12.5,33.8005
2014-11-01,-145.5,12.5,33.9109
2014-11-01,-144.5,12.5,33.8894
2014-11-01,-143.5,12.5,33.8289
2014-11-01,-142.5,12.5,33.89
2014-11-01,-141.5,12.5,33.8038
2014-11-01,-140.5,12.5,33.8202
2014-11-01,-139.5,12.5,33.904
2014-11-01,-138.5,12.5,33.9458
2014-11-01,-137.5,12.5,33.82
2014-11-01,-136.5,12.5,33.7112
2014-11-01,-135.5,12.5,33.8452
2014-11-01,-134.5,12.5,33.7841
2014-11-01,-133.5,12.5,33.8172
2014-11-01,-132.5,12.5,33.9065
2014-11-01,-131.5,12.5,33.9065
2014-11-01,-130.5,12.5,33.7642
2014-11-01,-129.5,12.5,33.796
2014-11-01,-128.5,12.5,33.6719
2014-11-01,-127.5,12.5,33.5793
2014-11-01,-126.5,12.5,33.5133
2014-11-01,-125.5,12.5,33.732
2014-11-01,-124.5,12.5,33.6276
2014-11-01,-123.5,12.5,33.6325
2014-11-01,-122.5,12.5,33.6205
2014-11-01,-121.5,12.5,33.5508
2014-11-01,-120.5,12.5,33.3969
2014-11-01,-119.5,12.5,33.1652
2014-11-01,-118.5,12.5,33.0609
2014-11-01,-117.5,12.5,32.9381
2014-11-01,-116.5,12.5,33.0071
2014-11-01,-115.5,12.5,33.1337
2014-11-01,-114.5,12.5,33.205
2014-11-01,-113.5,12.5,33.3138
2014-11-01,-112.5,12.5,33.2139
2014-11-01,-111.5,12.5,33.2926
2014-11-01,-110.5,12.5,33.1289
2014-11-01,-109.5,12.5,33.1631
2014-11-01,-108.5,12.5,33.2219
2014-11-01,-107.5,12.5,33.1986
2014-11-01,-106.5,12.5,32.9415
2014-11-01,-105.5,12.5,33.3509
2014-11-01,-104.5,12.5,33.3509
2014-11-01,-103.5,12.5,33.4092
2014-11-01,-102.5,12.5,33.3639
2014-11-01,-101.5,12.5,33.258
2014-11-01,-100.5,12.5,33.2924
2014-11-01,-99.5,12.5,33.3788
2014-11-01,-98.5,12.5,33.3508
2014-11-01,-97.5,12.5,33.5047
2014-11-01,-96.5,12.5,33.7338
2014-11-01,-95.5,12.5,33.6554
2014-11-01,-94.5,12.5,33.3721
2014-11-01,-93.5,12.5,33.2743
2014-11-01,-92.5,12.5,33.5853
2014-11-01,-91.5,12.5,33.4894
2014-11-01,-90.5,12.5,33.4416
2014-11-01,-179.5,13.5,35.0929
2014-11-01,-178.5,13.5,34.9347
2014-11-01,-177.5,13.5,34.7881
2014-11-01,-176.5,13.5,34.6453
2014-11-01,-175.5,13.5,34.6057
2014-11-01,-174.5,13.5,34.7225
2014-11-01,-173.5,13.5,34.7836
2014-11-01,-172.5,13.5,34.876
2014-11-01,-171.5,13.5,34.9466
2014-11-01,-170.5,13.5,34.9315
2014-11-01,-169.5,13.5,34.9273
2014-11-01,-168.5,13.5,34.6635
2014-11-01,-167.5,13.5,34.502
2014-11-01,-166.5,13.5,34.4642
2014-11-01,-165.5,13.5,34.4442
2014-11-01,-164.5,13.5,34.4636
2014-11-01,-163.5,13.5,34.4315
2014-11-01,-162.5,13.5,34.4315
2014-11-01,-161.5,13.5,34.4221
2014-11-01,-160.5,13.5,34.3955
2014-11-01,-159.5,13.5,34.6014
2014-11-01,-158.5,13.5,34.6585
2014-11-01,-157.5,13.5,34.5291
2014-11-01,-156.5,13.5,34.6298
2014-11-01,-155.5,13.5,34.6015
2014-11-01,-154.5,13.5,34.4783
2014-11-01,-153.5,13.5,34.5452
2014-11-01,-152.5,13.5,34.45
2014-11-01,-151.5,13.5,34.2602
2014-11-01,-150.5,13.5,34.0764
2014-11-01,-149.5,13.5,34.0064
2014-11-01,-148.5,13.5,34.0499
2014-11-01,-147.5,13.5,34.0793
2014-11-01,-146.5,13.5,34.0718
2014-11-01,-145.5,13.5,34.0149
2014-11-01,-144.5,13.5,34.0719
2014-11-01,-143.5,13.5,33.9595
2014-11-01,-142.5,13.5,33.9769
2014-11-01,-141.5,13.5,33.9303
2014-11-01,-140.5,13.5,33.8843
2014-11-01,-139.5,13.5,33.9634
2014-11-01,-138.5,13.5,34.0434
2014-11-01,-137.5,13.5,34.0037
2014-11-01,-136.5,13.5,33.9368
2014-11-01,-135.5,13.5,33.9113
2014-11-01,-134.5,13.5,33.9241
2014-11-01,-133.5,13.5,33.9055
2014-11-01,-132.5,13.5,33.9564
2014-11-01,-131.5,13.5,34.0465
2014-11-01,-130.5,13.5,34.0595
2014-11-01,-129.5,13.5,34.1153
2014-11-01,-128.5,13.5,33.9274
2014-11-01,-127.5,13.5,33.8129
2014-11-01,-126.5,13.5,33.8129
2014-11-01,-125.5,13.5,33.7858
2014-11-01,-124.5,13.5,34.0389
2014-11-01,-123.5,13.5,33.989
2014-11-01,-122.5,13.5,33.8743
2014-11-01,-121.5,13.5,33.8013
2014-11-01,-120.5,13.5,33.6223
2014-11-01,-119.5,13.5,33.4143
2014-11-01,-118.5,13.5,33.2484
2014-11-01,-117.5,13.5,33.1296
2014-11-01,-116.5,13.5,33.1381
2014-11-01,-115.5,13.5,33.2281
2014-11-01,-114.5,13.5,33.2261
2014-11-01,-113.5,13.5,33.2724
2014-11-01,-112.5,13.5,33.4394
2014-11-01,-111.5,13.5,33.2541
2014-11-01,-110.5,13.5,33.3273
2014-11-01,-109.5,13.5,33.3396
2014-11-01,-108.5,13.5,33.3014
2014-11-01,-107.5,13.5,33.4076
2014-11-01,-106.5,13.5,33.392
2014-11-01,-105.5,13.5,32.98
2014-11-01,-104.5,13.5,33.3736
2014-11-01,-103.5,13.5,33.4425
2014-11-01,-102.5,13.5,33.4254
2014-11-01,-101.5,13.5,33.2758
2014-11-01,-100.5,13.5,33.3163
2014-11-01,-99.5,13.5,33.3881
2014-11-01,-98.5,13.5,33.4461
2014-11-01,-97.5,13.5,33.7261
2014-11-01,-96.5,13.5,33.8164
2014-11-01,-95.5,13.5,33.8488
2014-11-01,-94.5,13.5,33.4981
2014-11-01,-93.5,13.5,33.1549
2014-11-01,-92.5,13.5,33.652
2014-11-01,-91.5,13.5,NA
2014-11-01,-90.5,13.5,NA
2014-11-01,-179.5,14.5,34.8983
2014-11-01,-178.5,14.5,34.8069
2014-11-01,-177.5,14.5,34.7963
2014-11-01,-176.5,14.5,34.8818
2014-11-01,-175.5,14.5,34.9053
2014-11-01,-174.5,14.5,34.9986
2014-11-01,-173.5,14.5,35.0927
2014-11-01,-172.5,14.5,35.0927
2014-11-01,-171.5,14.5,35.1027
2014-11-01,-170.5,14.5,35.1192
2014-11-01,-169.5,14.5,34.9657
2014-11-01,-168.5,14.5,34.9171
2014-11-01,-167.5,14.5,34.7447
2014-11-01,-166.5,14.5,34.6044
2014-11-01,-165.5,14.5,34.6566
2014-11-01,-164.5,14.5,34.6859
2014-11-01,-163.5,14.5,34.7412
2014-11-01,-162.5,14.5,34.7871
2014-11-01,-161.5,14.5,34.8001
2014-11-01,-160.5,14.5,34.7846
2014-11-01,-159.5,14.5,34.831
2014-11-01,-158.5,14.5,34.7141
2014-11-01,-157.5,14.5,34.7466
2014-11-01,-156.5,14.5,34.5803
2014-11-01,-155.5,14.5,34.5211
2014-11-01,-154.5,14.5,34.6396
2014-11-01,-153.5,14.5,34.5915
2014-11-01,-152.5,14.5,34.4478
2014-11-01,-151.5,14.5,34.2919
2014-11-01,-150.5,14.5,34.2742
2014-11-01,-149.5,14.5,34.2898
2014-11-01,-148.5,14.5,34.4234
2014-11-01,-147.5,14.5,34.339
2014-11-01,-146.5,14.5,34.2396
2014-11-01,-145.5,14.5,34.2634
2014-11-01,-144.5,14.5,34.1071
2014-11-01,-143.5,14.5,34.0649
2014-11-01,-142.5,14.5,34.0462
2014-11-01,-141.5,14.5,33.9284
2014-11-01,-140.5,14.5,33.9284
2014-11-01,-139.5,14.5,34.0862
2014-11-01,-138.5,14.5,34.1808
2014-11-01,-137.5,14.5,34.1759
2014-11-01,-136.5,14.5,34.1777
2014-11-01,-135.5,14.5,34.1568
2014-11-01,-134.5,14.5,34.1827
2014-11-01,-133.5,14.5,34.2019
2014-11-01,-132.5,14.5,34.3595
2014-11-01,-131.5,14.5,34.3727
2014-11-01,-130.5,14.5,34.4831
2014-11-01,-129.5,14.5,34.4298
2014-11-01,-128.5,14.5,34.1524
2014-11-01,-127.5,14.5,34.1315
2014-11-01,-126.5,14.5,34.1948
2014-11-01,-125.5,14.5,34.1812
2014-11-01,-124.5,14.5,34.0988
2014-11-01,-123.5,14.5,33.9245
2014-11-01,-122.5,14.5,33.8508
2014-11-01,-121.5,14.5,33.712
2014-11-01,-120.5,14.5,33.6252
2014-11-01,-119.5,14.5,33.5967
2014-11-01,-118.5,14.5,33.3746
2014-11-01,-117.5,14.5,33.5312
2014-11-01,-116.5,14.5,33.4579
